video_id,as_of_date_utc,as_of_ts_utc,viewCount,likeCount,commentCount
Lwt0b7rut3c,2025-10-16,2025-10-17T07:13:29.750777+00:00,1847,12,0
3xWAAZTui7s,2025-10-16,2025-10-17T07:13:29.750783+00:00,1064,28,0
TSPei6TM9rI,2025-10-16,2025-10-17T07:13:29.750790+00:00,1090,25,0
x2Ftb69TfJg,2025-10-16,2025-10-17T07:13:29.750797+00:00,1038,11,18
saA2GjOdppI,2025-10-16,2025-10-17T07:13:29.750814+00:00,1327,25,2
1KCpLX3p1oI,2025-10-16,2025-10-17T07:13:29.750821+00:00,1007,10,0
d7ehCRSSz5k,2025-10-16,2025-10-17T07:13:29.750829+00:00,728,6,8
22trBeKLRXI,2025-10-16,2025-10-17T07:13:29.750835+00:00,1194,17,3
OEcajx-XvJ4,2025-10-16,2025-10-17T07:13:29.750843+00:00,1390,14,4
i5YQvO-B_DA,2025-10-16,2025-10-17T07:13:29.750850+00:00,111522,2330,135
hf5DKfGQ35s,2025-10-16,2025-10-17T07:13:29.750859+00:00,17521,488,19
4mREsqRGkDg,2025-10-16,2025-10-17T07:13:29.750867+00:00,8815,426,27
N9OJLrmc9vE,2025-10-16,2025-10-17T07:13:29.750873+00:00,5264,308,8
JQOivQan1bk,2025-10-16,2025-10-17T07:13:29.750880+00:00,2394,1,0
t3ZEEsSX_Fs,2025-10-16,2025-10-17T07:13:29.750931+00:00,883,54,0
GYa-fn00lPE,2025-10-16,2025-10-17T07:13:29.750966+00:00,1226,41,4
1CtpB9wM-S4,2025-10-16,2025-10-17T07:13:29.750978+00:00,1729,0,0
ZgnsSPfIgNk,2025-10-16,2025-10-17T07:13:29.750986+00:00,74,1,0
EweHwkxwSDc,2025-10-16,2025-10-17T07:13:29.750994+00:00,12,0,0
RIfls3xI67o,2025-10-16,2025-10-17T07:13:29.751002+00:00,4,0,0
0aC9sbIhr0g,2025-10-16,2025-10-17T07:13:29.751009+00:00,82,0,0
kJyBkdfmLiM,2025-10-16,2025-10-17T07:13:29.751017+00:00,223,4,0
m7YSqk7uWcI,2025-10-16,2025-10-17T07:13:29.751025+00:00,24989,20,3
RJxTIRfLGKk,2025-10-16,2025-10-17T07:13:29.751032+00:00,2170,20,4
rMP_k8Nads4,2025-10-16,2025-10-17T07:13:29.751039+00:00,1749,18,0
TI6ZkXIfuYA,2025-10-16,2025-10-17T07:13:29.751047+00:00,2334,19,1
olmuRluOqb8,2025-10-16,2025-10-17T07:13:29.751053+00:00,2332,10,2
MoTU8v1fINI,2025-10-16,2025-10-17T07:13:29.751060+00:00,830,7,0
9_dg2R5tVMk,2025-10-16,2025-10-17T07:13:29.751067+00:00,595,0,0
-MTHk3wB3R8,2025-10-16,2025-10-17T07:13:29.751075+00:00,479,5,0
xag1hNnoDn8,2025-10-16,2025-10-17T07:13:29.751082+00:00,603,7,0
Nlk2kUqsI7o,2025-10-16,2025-10-17T07:13:29.751089+00:00,366,1,0
LhrUdbrkqAU,2025-10-16,2025-10-17T07:13:29.751096+00:00,75,5,4
krl8FXEUpNk,2025-10-16,2025-10-17T07:13:29.751103+00:00,259,4,5
D9Ytqozfap8,2025-10-16,2025-10-17T07:13:29.751110+00:00,274,2,1
_-FrXFzNmDw,2025-10-16,2025-10-17T07:13:29.751117+00:00,31,2,2
gM1-dXbUnCI,2025-10-16,2025-10-17T07:13:29.751123+00:00,153,2,0
xbSgv53AP7o,2025-10-16,2025-10-17T07:13:29.751131+00:00,36,1,0
li_uhProow4,2025-10-16,2025-10-17T07:13:29.751137+00:00,22,3,2
TukEpqRt9LE,2025-10-16,2025-10-17T07:13:32.019858+00:00,39,1,0
T7jnPIid2Ac,2025-10-16,2025-10-17T07:13:32.020023+00:00,26,1,0
mocr7AlSqro,2025-10-16,2025-10-17T07:13:32.020039+00:00,22,2,3
n_JS8isbhjM,2025-10-16,2025-10-17T07:13:32.020047+00:00,65,0,0
7yTkDXmNfbI,2025-10-16,2025-10-17T07:13:32.020053+00:00,211,0,0
ErjfvLaxGco,2025-10-16,2025-10-17T07:13:32.020057+00:00,5,1,0
0kIRQWEv0UQ,2025-10-16,2025-10-17T07:13:32.020061+00:00,0,0,0
Aefv0hwchHc,2025-10-16,2025-10-17T07:13:32.020065+00:00,47,0,0
znpoXtHtDM4,2025-10-16,2025-10-17T07:13:32.020070+00:00,164,0,0
NPtMnSo0pKk,2025-10-16,2025-10-17T07:13:32.020074+00:00,3,0,1
z2StgscAjI8,2025-10-16,2025-10-17T07:13:32.020078+00:00,664,2,0
YqRVPBmds_o,2025-10-16,2025-10-17T07:13:32.020082+00:00,1737,7,0
LYmIKrOgt_k,2025-10-16,2025-10-17T07:13:32.020086+00:00,1119,7,0
__C638DQ1c4,2025-10-16,2025-10-17T07:13:32.020089+00:00,1793,43,2
jXJ-sdlDcw8,2025-10-16,2025-10-17T07:13:32.020093+00:00,32,3,0
P-zeRTFp_bY,2025-10-16,2025-10-17T07:13:32.020097+00:00,4,0,0
IrS6lVc42ws,2025-10-16,2025-10-17T07:13:32.020101+00:00,2,0,0
csGs7FjJYQU,2025-10-16,2025-10-17T07:13:32.020105+00:00,1988,10,0
0JPaiMlugQc,2025-10-16,2025-10-17T07:13:32.020109+00:00,1000,4,0
AAozOZw8fbM,2025-10-16,2025-10-17T07:13:32.020113+00:00,1566,5,0
ktlb7AW92GM,2025-10-16,2025-10-17T07:13:32.020117+00:00,1400,3,0
5Mkbvz0smOw,2025-10-16,2025-10-17T07:13:32.020121+00:00,50,0,0
1FTiPbbfaDQ,2025-10-16,2025-10-17T07:13:32.020124+00:00,34,0,0
-Za4ebLCtfI,2025-10-16,2025-10-17T07:13:32.020128+00:00,14,0,0
0BeM8Qe2ysg,2025-10-16,2025-10-17T07:13:32.020132+00:00,147,0,0
hsKXLDlxR-I,2025-10-16,2025-10-17T07:13:32.020136+00:00,124,0,0
4-H9dZ-lo3o,2025-10-16,2025-10-17T07:13:32.020140+00:00,162,1,0
q9JYuL1kFlI,2025-10-16,2025-10-17T07:13:32.020144+00:00,131,3,3
QZgSz0yIXDY,2025-10-16,2025-10-17T07:13:32.020148+00:00,232,0,0
m0QhcApu4bM,2025-10-16,2025-10-17T07:13:32.020152+00:00,96,4,0
uZfmG3ilCLs,2025-10-16,2025-10-17T07:13:32.020156+00:00,6,0,1
53JPs0RAXwM,2025-10-16,2025-10-17T07:13:32.020160+00:00,1,0,0
QcAKkj7dxpA,2025-10-16,2025-10-17T07:13:32.020164+00:00,1,0,0
eLYlkA-KmG0,2025-10-16,2025-10-17T07:13:32.020168+00:00,35,0,0
dxr9y6CRRzg,2025-10-16,2025-10-17T07:13:32.020172+00:00,1283,3,0
gtjVDEQ3MKQ,2025-10-16,2025-10-17T07:13:32.020176+00:00,864,14,1
wBILgn9v9ro,2025-10-16,2025-10-17T07:13:32.020180+00:00,914,3,0
H-KC6q8mmR4,2025-10-16,2025-10-17T07:13:32.020184+00:00,671,5,5
Rgd3WdBv9N0,2025-10-16,2025-10-17T07:13:32.020188+00:00,372,2,0
Xr-rdLMfxSU,2025-10-16,2025-10-17T07:13:32.020192+00:00,12,0,0
8qgHN4dPvyk,2025-10-16,2025-10-17T07:13:32.020196+00:00,11,0,0
sF201raPSbg,2025-10-16,2025-10-17T07:13:32.020199+00:00,1191,46,3
TtEkEY-Zw9k,2025-10-16,2025-10-17T07:13:32.020203+00:00,1754,19,0
47Lhj1KhHk8,2025-10-16,2025-10-17T07:13:32.020207+00:00,1246,8,0
o2pYmrLQN8o,2025-10-16,2025-10-17T07:13:32.020210+00:00,76,0,2
H_DukwHY6zA,2025-10-16,2025-10-17T07:13:32.020214+00:00,210,2,0
CGdVRAt-ny8,2025-10-16,2025-10-17T07:13:32.020218+00:00,15354,1133,6
Z_FP6nzp8gk,2025-10-16,2025-10-17T07:13:32.020222+00:00,2066,12,0
142Zrnyy-3Y,2025-10-16,2025-10-17T07:13:32.020225+00:00,1714,15,0
BXUreavXXmY,2025-10-16,2025-10-17T07:13:32.020229+00:00,175,5,0
Chi4aLp3pDs,2025-10-16,2025-10-17T07:13:34.492806+00:00,565,1,1
8X4lGCij4zA,2025-10-16,2025-10-17T07:13:34.492851+00:00,297,3,0
QMk4MwLf-Ec,2025-10-16,2025-10-17T07:13:34.492856+00:00,439,3,0
dHyEYvDWsKQ,2025-10-16,2025-10-17T07:13:34.492859+00:00,256,9,0
QrpnawPSNB0,2025-10-16,2025-10-17T07:13:34.492862+00:00,132,0,0
lvXM5xoX6KM,2025-10-16,2025-10-17T07:13:34.492865+00:00,479219,10001,41
uwjBvL9KZ9g,2025-10-16,2025-10-17T07:13:34.492869+00:00,35271,174,5
4k6gx4Fbdf0,2025-10-16,2025-10-17T07:13:34.492873+00:00,12557,98,3
Fq_f8YZEZm4,2025-10-16,2025-10-17T07:13:34.492877+00:00,7446,51,2
uH92wobGn1g,2025-10-16,2025-10-17T07:13:34.492880+00:00,5932,422,5
l1tkf1yag6U,2025-10-16,2025-10-17T07:13:34.492883+00:00,3859,179,1
BWMx8DwH6MM,2025-10-16,2025-10-17T07:13:34.492885+00:00,4863,100,2
98hbmCfoDFc,2025-10-16,2025-10-17T07:13:34.492888+00:00,3371,80,1
Fmly1U5InQ4,2025-10-16,2025-10-17T07:13:34.492891+00:00,4337,34,0
HBHFfYn36Oc,2025-10-16,2025-10-17T07:13:34.492894+00:00,3244,0,0
XggZUh1Zz6Y,2025-10-16,2025-10-17T07:13:34.492897+00:00,2534,21,0
MTx1N53w91k,2025-10-16,2025-10-17T07:13:34.492900+00:00,1753,12,0
Nt168DTPzUQ,2025-10-16,2025-10-17T07:13:34.492904+00:00,2934,22,0
RQGtgOnIuQc,2025-10-16,2025-10-17T07:13:34.492907+00:00,1185,18,1
JJ9JyPcvFKI,2025-10-16,2025-10-17T07:13:34.492910+00:00,1351,6,0
XnuIthNle7o,2025-10-16,2025-10-17T07:13:34.492913+00:00,848,12,0
UaGUu8DLtEY,2025-10-16,2025-10-17T07:13:34.492916+00:00,1424,17,0
1GUH3VuZFI0,2025-10-16,2025-10-17T07:13:34.492919+00:00,979,42,0
SfyIrUdQiZ4,2025-10-16,2025-10-17T07:13:34.492921+00:00,917,10,2
tKztS4THAHw,2025-10-16,2025-10-17T07:13:34.492924+00:00,1066,11,0
KAOLhXQdm_4,2025-10-16,2025-10-17T07:13:34.492927+00:00,1091,0,0
UV2vrkl0rnY,2025-10-16,2025-10-17T07:13:34.492930+00:00,1102,38,0
oHbxzmWIJ6g,2025-10-16,2025-10-17T07:13:34.492932+00:00,3970,29,0
rWAHkOCOOfo,2025-10-16,2025-10-17T07:13:34.492935+00:00,705,24,1
2gMBm_W_KWw,2025-10-16,2025-10-17T07:13:34.492938+00:00,950,36,0
ngyRLz7FGOE,2025-10-16,2025-10-17T07:13:34.492940+00:00,996,52,0
mq0clgQslkE,2025-10-16,2025-10-17T07:13:34.492943+00:00,559,9,0
rFt9gps_TDg,2025-10-16,2025-10-17T07:13:34.492946+00:00,685,20,0
3xRTZ0fpEmE,2025-10-16,2025-10-17T07:13:34.492948+00:00,592,24,1
VMOer0ZXCgc,2025-10-16,2025-10-17T07:13:34.492951+00:00,761,7,0
LjQJgWhjSLY,2025-10-16,2025-10-17T07:13:34.492954+00:00,784,7,0
zWloYpfpgBc,2025-10-16,2025-10-17T07:13:34.492956+00:00,1066,9,0
1zCWxba7WuI,2025-10-16,2025-10-17T07:13:34.492959+00:00,1037,12,0
CouPW5Wc3Ms,2025-10-16,2025-10-17T07:13:34.492962+00:00,613,12,0
vVtEDQg96xQ,2025-10-16,2025-10-17T07:13:34.492964+00:00,884,10,0
r3E-xjPdFCM,2025-10-16,2025-10-17T07:13:34.492967+00:00,955,3,0
cVb9aM6C1e4,2025-10-16,2025-10-17T07:13:34.492970+00:00,718,11,0
9XTzjDvRkuk,2025-10-16,2025-10-17T07:13:34.492973+00:00,477,31,0
dd8ie8Kzz14,2025-10-16,2025-10-17T07:13:34.492976+00:00,987,6,0
xuXakDob5zA,2025-10-16,2025-10-17T07:13:34.492978+00:00,794,4,0
S4xcu6pImR4,2025-10-16,2025-10-17T07:13:34.492981+00:00,15254,160,3
C38WAG3AMy8,2025-10-16,2025-10-17T07:13:34.492983+00:00,766,13,0
WpX7hfr4sF0,2025-10-16,2025-10-17T07:13:34.492986+00:00,25,0,0
yGcVIMotzQg,2025-10-16,2025-10-17T07:13:34.492989+00:00,45,3,1
BjvFay_0RW4,2025-10-16,2025-10-17T07:13:34.492991+00:00,1081,40,0
UKFsyXPiI0M,2025-10-16,2025-10-17T07:13:36.780372+00:00,149,1,0
uw5D0Dv13zw,2025-10-16,2025-10-17T07:13:36.780409+00:00,16,0,0
4p4Pa46f8G4,2025-10-16,2025-10-17T07:13:36.780418+00:00,205,1,0
yteMCgUPsLI,2025-10-16,2025-10-17T07:13:36.780426+00:00,228,9,0
87bXy8wtOzY,2025-10-16,2025-10-17T07:13:36.780433+00:00,35,0,0
PwkaeLbffo8,2025-10-16,2025-10-17T07:13:36.780439+00:00,9,0,0
sBeL97AKSfM,2025-10-16,2025-10-17T07:13:36.780446+00:00,190,1,0
07is7Jjk3_s,2025-10-16,2025-10-17T07:13:36.780453+00:00,1001,7,0
lnJgARrO2Bs,2025-10-16,2025-10-17T07:13:36.780460+00:00,909,4,0
2stw13NqEvs,2025-10-16,2025-10-17T07:13:36.780466+00:00,6462,1518,78
Rp99x1tU-p4,2025-10-16,2025-10-17T07:13:36.780473+00:00,6336,353,36
XR5iHRixM94,2025-10-16,2025-10-17T07:13:36.780480+00:00,3990,280,32
2mB-azWphp4,2025-10-16,2025-10-17T07:13:36.780486+00:00,2670,123,21
6NL0r0mT24g,2025-10-16,2025-10-17T07:13:36.780492+00:00,1459,115,14
z5o3lwE-_7s,2025-10-16,2025-10-17T07:13:36.780499+00:00,1917,12,0
PCw3yLFJS1I,2025-10-16,2025-10-17T07:13:36.780505+00:00,746,2,1
oMsMokXqTNU,2025-10-16,2025-10-17T07:13:36.780511+00:00,1468,21,1
26jICoODpNo,2025-10-16,2025-10-17T07:13:36.780517+00:00,652,0,3
BByv0ki89lQ,2025-10-16,2025-10-17T07:13:36.780523+00:00,1878,7,0
dBjug7SbCZU,2025-10-16,2025-10-17T07:13:36.780530+00:00,525,9,0
Ei-QpHp8jXM,2025-10-16,2025-10-17T07:13:36.780536+00:00,384,12,0
fhAZavQ8hvA,2025-10-16,2025-10-17T07:13:36.780542+00:00,228,3,2
vyP7ptSMTVY,2025-10-16,2025-10-17T07:13:36.780549+00:00,160,2,0
Jk9i1GvTLo0,2025-10-16,2025-10-17T07:13:36.780555+00:00,128,2,0
x_u2IqGP_O4,2025-10-16,2025-10-17T07:13:36.780561+00:00,132,6,2
kRhlBJjGHrc,2025-10-16,2025-10-17T07:13:36.780567+00:00,101,1,0
BYiKxFhZQvo,2025-10-16,2025-10-17T07:13:36.780574+00:00,101,0,0
T1PTlbRrMM4,2025-10-16,2025-10-17T07:13:36.780580+00:00,136,0,0
-8OHgJvaW6g,2025-10-16,2025-10-17T07:13:36.780586+00:00,228,3,0
eHSyl4ZHsP0,2025-10-16,2025-10-17T07:13:36.780592+00:00,499,9,0
e8zGpifd2sI,2025-10-16,2025-10-17T07:13:36.780599+00:00,198,0,0
BYLBO6rkBCQ,2025-10-16,2025-10-17T07:13:36.780605+00:00,69,2,0
LEPCLjRyLHs,2025-10-16,2025-10-17T07:13:36.780611+00:00,32,2,0
3pXOAupGYWY,2025-10-16,2025-10-17T07:13:36.780617+00:00,37,9,5
-ECbbuYBd0c,2025-10-16,2025-10-17T07:13:36.780624+00:00,34,0,0
eBe-mnjAjHI,2025-10-16,2025-10-17T07:13:36.780631+00:00,23,0,0
ZtsNNkNdNb8,2025-10-16,2025-10-17T07:13:36.780637+00:00,26,1,0
k3VhtC7s5-0,2025-10-16,2025-10-17T07:13:36.780653+00:00,146,6,0
WW-HToJlBNY,2025-10-16,2025-10-17T07:13:36.780661+00:00,139,1,0
4wuW0fNW66M,2025-10-16,2025-10-17T07:13:36.780667+00:00,18,1,0
5yXdc7eGx5E,2025-10-16,2025-10-17T07:13:36.780673+00:00,94,1,0
pX_332FyT7Y,2025-10-16,2025-10-17T07:13:36.780679+00:00,10,2,2
-E_dG4M0Pog,2025-10-16,2025-10-17T07:13:36.780686+00:00,134,1,0
JWNBI6s5oi0,2025-10-16,2025-10-17T07:13:36.780693+00:00,16,0,0
RGQLehwQV1I,2025-10-16,2025-10-17T07:13:36.780699+00:00,47,0,0
zOcq_gjasS4,2025-10-16,2025-10-17T07:13:36.780705+00:00,1,0,1
JNmpd0aNcwI,2025-10-16,2025-10-17T07:13:36.780716+00:00,12,0,0
G3854GdBz6E,2025-10-16,2025-10-17T07:13:36.780723+00:00,8,0,0
zvYedqYV4Ts,2025-10-16,2025-10-17T07:13:36.780729+00:00,15,0,0
e7a228b6rfQ,2025-10-16,2025-10-17T07:13:36.780736+00:00,4,0,1
BiUbqXiXFHM,2025-10-16,2025-10-17T07:13:39.068943+00:00,0,0,0
e8ewN4CkHf0,2025-10-16,2025-10-17T07:13:39.068999+00:00,0,0,0
GAPhP7jOgKw,2025-10-16,2025-10-17T07:13:39.069009+00:00,9926,1125,60
9NastBVGL8Q,2025-10-16,2025-10-17T07:13:39.069017+00:00,1305,59,10
breHCnZoAuw,2025-10-16,2025-10-17T07:13:39.069025+00:00,1362,26,2
14hgNsJBuzw,2025-10-16,2025-10-17T07:13:39.069033+00:00,1724,17,0
gnqtyAoCMzw,2025-10-16,2025-10-17T07:13:39.069040+00:00,1426,31,0
oo61ckU95LQ,2025-10-16,2025-10-17T07:13:39.069047+00:00,999,6,0
6fxLGC-XDVw,2025-10-16,2025-10-17T07:13:39.069055+00:00,164,9,3
Vr0raB0DoxA,2025-10-16,2025-10-17T07:13:39.069062+00:00,52,2,0
Pti_Gr6pVMI,2025-10-16,2025-10-17T07:13:39.069069+00:00,278,4,2
nacQmfXuATo,2025-10-16,2025-10-17T07:13:39.069076+00:00,10,1,0
O7Os_9LnDvc,2025-10-16,2025-10-17T07:13:39.069083+00:00,1456,45,22
WkqNGdNXlJg,2025-10-16,2025-10-17T07:13:39.069090+00:00,1362,34,0
gYHLaTPZgJ4,2025-10-16,2025-10-17T07:13:39.069097+00:00,1815,16,5
1zPrK_mNXPY,2025-10-16,2025-10-17T07:13:39.069103+00:00,786,0,1
VIB2sP9XQeM,2025-10-16,2025-10-17T07:13:39.069109+00:00,914,4,0
goWf-J-xOIA,2025-10-16,2025-10-17T07:13:39.069116+00:00,634,13,1
zosnn7faK2M,2025-10-16,2025-10-17T07:13:39.069123+00:00,82,1,0
LuPW5SSdhVE,2025-10-16,2025-10-17T07:13:39.069130+00:00,137,0,0
3HhPuVU7ffc,2025-10-16,2025-10-17T07:13:39.069137+00:00,9,1,0
4M4hO7JyrPg,2025-10-16,2025-10-17T07:13:39.069143+00:00,25,2,0
JGg5hJmdrBU,2025-10-16,2025-10-17T07:13:39.069149+00:00,12,0,0
sScYdB5A6fE,2025-10-16,2025-10-17T07:13:39.069156+00:00,0,0,0
R54UyQgvXbg,2025-10-16,2025-10-17T07:13:39.069163+00:00,0,0,0
waRV5Kzk_vs,2025-10-16,2025-10-17T07:13:39.069170+00:00,2377,61,1
t4sKlOBS4NU,2025-10-16,2025-10-17T07:13:39.069178+00:00,1523,21,3
ImZmWKwkZnE,2025-10-16,2025-10-17T07:13:39.069185+00:00,1732,9,0
gYrBdJS9JX8,2025-10-16,2025-10-17T07:13:39.069192+00:00,1398,9,1
NqHtaJeHF5E,2025-10-16,2025-10-17T07:13:39.069198+00:00,1068,19,0
mHkx4i-gRGY,2025-10-16,2025-10-17T07:13:39.069204+00:00,1680,11,7
-jSRUN-Eo0c,2025-10-16,2025-10-17T07:13:39.069211+00:00,1667,0,14
uyQZ9GyZ4OM,2025-10-16,2025-10-17T07:13:39.069218+00:00,1707,21,2
ijll6YZeZ_8,2025-10-16,2025-10-17T07:13:39.069224+00:00,1219,29,0
RnlOS1du0Gg,2025-10-16,2025-10-17T07:13:39.069231+00:00,676,5,0
X7nC0Iu1eQw,2025-10-16,2025-10-17T07:13:39.069238+00:00,65,4,1
BEVIYhx_Gs4,2025-10-16,2025-10-17T07:13:39.069245+00:00,24,14,15
O9LVQsHjm0A,2025-10-16,2025-10-17T07:13:39.069252+00:00,96,1,0
2ZILUVzOKEo,2025-10-16,2025-10-17T07:13:39.069260+00:00,241,0,0
T65cznoWRSo,2025-10-16,2025-10-17T07:13:39.069267+00:00,14394,361,5
Y7GOthC4ljg,2025-10-16,2025-10-17T07:13:39.069274+00:00,4261,21,0
yrYAPiLLoGk,2025-10-16,2025-10-17T07:13:39.069281+00:00,2438,30,0
RO123xc-qIo,2025-10-16,2025-10-17T07:13:39.069288+00:00,1388,21,0
aVKvUq0RpUw,2025-10-16,2025-10-17T07:13:39.069295+00:00,1146,15,0
-Maws_1UD0k,2025-10-16,2025-10-17T07:13:39.069301+00:00,2121,16,0
oAmTqZa9BYU,2025-10-16,2025-10-17T07:13:39.069308+00:00,1404,12,2
u3chK4Vf__s,2025-10-16,2025-10-17T07:13:39.069315+00:00,1205,16,0
4NsXteuezGA,2025-10-16,2025-10-17T07:13:39.069321+00:00,738,10,0
7GTu6IkS-kE,2025-10-16,2025-10-17T07:13:39.069328+00:00,232,6,0
JUDVTw3UjkE,2025-10-16,2025-10-17T07:13:39.069342+00:00,265,2,0
eVKyNv9nlnY,2025-10-16,2025-10-17T07:13:41.339073+00:00,202,1,0
42nybxJ4lYg,2025-10-16,2025-10-17T07:13:41.339137+00:00,68,5,1
Xaan1-zC8Uk,2025-10-16,2025-10-17T07:13:41.339148+00:00,18,3,0
MfYM53azF2w,2025-10-16,2025-10-17T07:13:41.339156+00:00,3,0,0
xtLe7t59fmA,2025-10-16,2025-10-17T07:13:41.339164+00:00,0,0,0
01khgaI0LTU,2025-10-16,2025-10-17T07:13:41.339171+00:00,214,1,0
_8EnxcANZWg,2025-10-16,2025-10-17T07:13:41.339179+00:00,53,0,0
fkHotg44jGs,2025-10-16,2025-10-17T07:13:41.339185+00:00,232,0,0
_wNAkTpNaYM,2025-10-16,2025-10-17T07:13:41.339193+00:00,242,0,0
KRp-GfWQld8,2025-10-16,2025-10-17T07:13:41.339200+00:00,228,0,0
Ew71NTFXAwI,2025-10-16,2025-10-17T07:13:41.339207+00:00,27,0,0
IAYHtxlZuRc,2025-10-16,2025-10-17T07:13:41.339213+00:00,2,0,0
yQ5z6OyoTlA,2025-10-16,2025-10-17T07:13:41.339220+00:00,6,1,0
i_K_GUpLwYA,2025-10-16,2025-10-17T07:13:41.339226+00:00,0,0,0
YnV6XpFVz7E,2025-10-16,2025-10-17T07:13:41.339234+00:00,0,0,0
rD8ogpt_NbI,2025-10-16,2025-10-17T07:13:41.339241+00:00,1,0,0
sbLF5JaMrV4,2025-10-16,2025-10-17T07:13:41.339248+00:00,130,0,0
A_9cvMS5udY,2025-10-16,2025-10-17T07:13:41.339255+00:00,226,1,1
SqliTZ_nzT8,2025-10-16,2025-10-17T07:13:41.339261+00:00,1438,2,0
oizFkwwvaI0,2025-10-16,2025-10-17T07:13:41.339268+00:00,775,0,0
YPunQHs7QnI,2025-10-16,2025-10-17T07:13:41.339274+00:00,449,5,2
1X3zje3FFVI,2025-10-16,2025-10-17T07:13:41.339281+00:00,353,5,5
k7Xk7MYhYNg,2025-10-16,2025-10-17T07:13:41.339287+00:00,323,1,0
lP3u3iyLUOo,2025-10-16,2025-10-17T07:13:41.339294+00:00,179,3,2
Qt7n-LXT2MA,2025-10-16,2025-10-17T07:13:41.339300+00:00,87,0,0
8zQsmarH41I,2025-10-16,2025-10-17T07:13:41.339307+00:00,13,0,0
j1Vy2qwn998,2025-10-16,2025-10-17T07:13:41.339314+00:00,10,0,0
pBxVh3l-cKA,2025-10-16,2025-10-17T07:13:41.339321+00:00,346,0,0
gaZQ5woEZDU,2025-10-16,2025-10-17T07:13:41.339328+00:00,6,0,0
D4Skr8y4Mi8,2025-10-16,2025-10-17T07:13:41.339334+00:00,11124,777,94
L27EVmIjizI,2025-10-16,2025-10-17T07:13:41.339341+00:00,4081,29,0
7K0SVbYv2DY,2025-10-16,2025-10-17T07:13:41.339348+00:00,3099,13,1
qPkR4M5Fv34,2025-10-16,2025-10-17T07:13:41.339354+00:00,1121,13,0
3oSO-mjjUXc,2025-10-16,2025-10-17T07:13:41.339360+00:00,424,7,0
_AWyW332Usc,2025-10-16,2025-10-17T07:13:41.339366+00:00,142,2,0
A-TN7_zD4OY,2025-10-16,2025-10-17T07:13:41.339373+00:00,14,0,0
86nLKUTI_Dg,2025-10-16,2025-10-17T07:13:41.339380+00:00,889,20,0
35qjgxPEmNg,2025-10-16,2025-10-17T07:13:41.339386+00:00,211,9,0
cQTw-kfD4yE,2025-10-16,2025-10-17T07:13:41.339393+00:00,168,2,0
1MAAiBealEg,2025-10-16,2025-10-17T07:13:41.339401+00:00,123,0,0
6MJvw8I8RL8,2025-10-16,2025-10-17T07:13:41.339408+00:00,96,0,0
xnTZYwScnaE,2025-10-16,2025-10-17T07:13:41.339415+00:00,4687,154,2
HUtgq-02tNQ,2025-10-16,2025-10-17T07:13:41.339422+00:00,1836,9,0
-gCgK_5iZmE,2025-10-16,2025-10-17T07:13:41.339429+00:00,1870,125,2
lkqbcv43DEM,2025-10-16,2025-10-17T07:13:41.339435+00:00,1495,16,0
VlD6NSuZgs4,2025-10-16,2025-10-17T07:13:41.339442+00:00,2087,6,0
Xbrl83B7IUM,2025-10-16,2025-10-17T07:13:41.339448+00:00,523,5,0
_PMC2wEbqdQ,2025-10-16,2025-10-17T07:13:41.339455+00:00,763,3,0
06UA2-vrKX8,2025-10-16,2025-10-17T07:13:41.339467+00:00,633,3,0
bHHuJJfNanQ,2025-10-16,2025-10-17T07:13:41.339475+00:00,87,0,0
MUgTtFxY4nY,2025-10-16,2025-10-17T07:13:43.602408+00:00,299,2,0
tvs9r7kqxpA,2025-10-16,2025-10-17T07:13:43.602460+00:00,160,1,0
RvJ9HwDr4As,2025-10-16,2025-10-17T07:13:43.602471+00:00,500,2,1
MVdYJm8Kn2o,2025-10-16,2025-10-17T07:13:43.602478+00:00,24,2,0
EeemRe3ON34,2025-10-16,2025-10-17T07:13:43.602485+00:00,60,1,0
vMmBSa6zn0Q,2025-10-16,2025-10-17T07:13:43.602493+00:00,88,1,0
XtavAqciXmE,2025-10-16,2025-10-17T07:13:43.602501+00:00,3,0,0
_6rRlMSOK9k,2025-10-16,2025-10-17T07:13:43.602508+00:00,126,0,1
BnxJUq6dHk4,2025-10-16,2025-10-17T07:13:43.602515+00:00,104,0,0
i8tn9G03mag,2025-10-16,2025-10-17T07:13:43.602522+00:00,6,0,0
8TxIF24aeO0,2025-10-16,2025-10-17T07:13:43.602528+00:00,72,0,0
C-fHwZLN8Js,2025-10-16,2025-10-17T07:13:43.602536+00:00,0,0,0
fszEIf7Vl9Q,2025-10-16,2025-10-17T07:13:43.602543+00:00,145,0,0
zrgyBaUSMu4,2025-10-16,2025-10-17T07:13:43.602550+00:00,88,1,0
p0XvDZqyozI,2025-10-16,2025-10-17T07:13:43.602557+00:00,109,0,0
kgN_RC62Ofs,2025-10-16,2025-10-17T07:13:43.602563+00:00,366,0,0
7rOPug7uSPU,2025-10-16,2025-10-17T07:13:43.602570+00:00,0,0,0
4p4sj43TCu4,2025-10-16,2025-10-17T07:13:43.602578+00:00,117,0,0
c9_m6GGMEqY,2025-10-16,2025-10-17T07:13:43.602584+00:00,29531,569,5
pBXjg7iDI_k,2025-10-16,2025-10-17T07:13:43.602591+00:00,15280,832,58
g0e05TKJ5aY,2025-10-16,2025-10-17T07:13:43.602598+00:00,2749,25,1
